SendingAgentID,ReceivingAgentID,Received,InformationPacketID,Endorsement,ChangeInAmplification,Tick,timestamp
B-ID-127,B-ID-123,0,IP-3,false,0.1,5,01:23:24.990 PM 27-Jan-2023
B-ID-127,B-ID-124,0,IP-3,false,0.1,5,01:23:24.993 PM 27-Jan-2023
B-ID-127,B-ID-125,0,IP-3,false,-0.1,5,01:23:24.995 PM 27-Jan-2023
B-ID-127,B-ID-126,0,IP-3,false,0.1,5,01:23:24.998 PM 27-Jan-2023
B-ID-127,B-ID-128,0,IP-3,false,-0.1,5,01:23:25.000 PM 27-Jan-2023
B-ID-127,B-ID-129,0,IP-3,false,-0.1,5,01:23:25.002 PM 27-Jan-2023
B-ID-127,B-ID-130,0,IP-3,false,-0.1,5,01:23:25.004 PM 27-Jan-2023
B-ID-127,B-ID-131,0,IP-3,false,-0.1,5,01:23:25.006 PM 27-Jan-2023
B-ID-127,B-ID-132,0,IP-3,false,0.1,5,01:23:25.007 PM 27-Jan-2023
B-ID-127,B-ID-465,0,IP-3,false,0.1,5,01:23:25.009 PM 27-Jan-2023
B-ID-128,B-ID-123,0,IP-3,false,-0.1,5,01:23:25.015 PM 27-Jan-2023
B-ID-128,B-ID-124,0,IP-3,false,0.1,5,01:23:25.019 PM 27-Jan-2023
B-ID-128,B-ID-127,0,IP-3,false,-0.1,5,01:23:25.022 PM 27-Jan-2023
B-ID-128,B-ID-129,0,IP-3,false,-0.1,5,01:23:25.024 PM 27-Jan-2023
B-ID-128,B-ID-131,0,IP-3,false,-0.1,5,01:23:25.026 PM 27-Jan-2023
B-ID-128,B-ID-132,0,IP-3,false,-0.1,5,01:23:25.027 PM 27-Jan-2023
B-ID-128,B-ID-133,0,IP-3,false,0.1,5,01:23:25.029 PM 27-Jan-2023
B-ID-128,B-ID-468,0,IP-3,false,-0.1,5,01:23:25.032 PM 27-Jan-2023
B-ID-129,B-ID-124,0,IP-3,false,-0.1,5,01:23:25.123 PM 27-Jan-2023
B-ID-129,B-ID-125,0,IP-3,false,-0.1,5,01:23:25.125 PM 27-Jan-2023
B-ID-129,B-ID-127,0,IP-3,false,0.1,5,01:23:25.126 PM 27-Jan-2023
B-ID-129,B-ID-128,0,IP-3,false,-0.1,5,01:23:25.128 PM 27-Jan-2023
B-ID-129,B-ID-131,0,IP-3,false,-0.1,5,01:23:25.130 PM 27-Jan-2023
B-ID-129,B-ID-132,0,IP-3,false,-0.1,5,01:23:25.133 PM 27-Jan-2023
B-ID-129,B-ID-133,0,IP-3,false,0.1,5,01:23:25.134 PM 27-Jan-2023
B-ID-129,B-ID-134,0,IP-3,false,0.1,5,01:23:25.136 PM 27-Jan-2023
B-ID-130,B-ID-125,0,IP-3,false,-0.1,5,01:23:25.142 PM 27-Jan-2023
B-ID-130,B-ID-126,0,IP-3,false,0.1,5,01:23:25.145 PM 27-Jan-2023
B-ID-130,B-ID-128,0,IP-3,false,-0.1,5,01:23:25.150 PM 27-Jan-2023
B-ID-130,B-ID-129,0,IP-3,false,-0.1,5,01:23:25.153 PM 27-Jan-2023
B-ID-130,B-ID-131,0,IP-3,false,0.1,5,01:23:25.156 PM 27-Jan-2023
B-ID-130,B-ID-132,0,IP-3,false,0.1,5,01:23:25.158 PM 27-Jan-2023
B-ID-130,B-ID-133,0,IP-3,false,-0.1,5,01:23:25.161 PM 27-Jan-2023
B-ID-130,B-ID-134,0,IP-3,false,0.1,5,01:23:25.165 PM 27-Jan-2023
B-ID-130,B-ID-135,0,IP-3,false,0.1,5,01:23:25.167 PM 27-Jan-2023
B-ID-131,B-ID-52,0,IP-3,false,0.1,5,01:23:25.174 PM 27-Jan-2023
B-ID-131,B-ID-126,0,IP-3,false,0.1,5,01:23:25.177 PM 27-Jan-2023
B-ID-131,B-ID-127,0,IP-3,false,-0.1,5,01:23:25.180 PM 27-Jan-2023
B-ID-131,B-ID-128,0,IP-3,false,0.1,5,01:23:25.183 PM 27-Jan-2023
B-ID-131,B-ID-129,0,IP-3,false,-0.1,5,01:23:25.185 PM 27-Jan-2023
B-ID-131,B-ID-130,0,IP-3,false,0.1,5,01:23:25.187 PM 27-Jan-2023
B-ID-131,B-ID-133,0,IP-3,false,-0.1,5,01:23:25.188 PM 27-Jan-2023
B-ID-131,B-ID-135,0,IP-3,false,0.1,5,01:23:25.190 PM 27-Jan-2023
B-ID-131,B-ID-136,0,IP-3,false,-0.1,5,01:23:25.192 PM 27-Jan-2023
B-ID-132,B-ID-127,0,IP-3,false,-0.1,5,01:23:25.200 PM 27-Jan-2023
B-ID-132,B-ID-128,0,IP-3,false,0.1,5,01:23:25.203 PM 27-Jan-2023
B-ID-132,B-ID-129,0,IP-3,false,0.1,5,01:23:25.207 PM 27-Jan-2023
B-ID-132,B-ID-130,0,IP-3,false,0.1,5,01:23:25.210 PM 27-Jan-2023
B-ID-132,B-ID-133,0,IP-3,false,-0.1,5,01:23:25.214 PM 27-Jan-2023
B-ID-132,B-ID-167,0,IP-3,false,-0.1,5,01:23:25.217 PM 27-Jan-2023
B-ID-132,B-ID-172,0,IP-3,false,0.1,5,01:23:25.221 PM 27-Jan-2023
B-ID-134,B-ID-129,0,IP-3,false,0.1,5,01:23:25.239 PM 27-Jan-2023
B-ID-134,B-ID-130,0,IP-3,false,-0.1,5,01:23:25.242 PM 27-Jan-2023
B-ID-134,B-ID-131,0,IP-3,false,0.1,5,01:23:25.244 PM 27-Jan-2023
B-ID-134,B-ID-133,0,IP-3,false,0.1,5,01:23:25.247 PM 27-Jan-2023
B-ID-134,B-ID-136,0,IP-3,false,-0.1,5,01:23:25.249 PM 27-Jan-2023
B-ID-134,B-ID-137,0,IP-3,false,0.1,5,01:23:25.251 PM 27-Jan-2023
B-ID-134,B-ID-138,0,IP-3,false,-0.1,5,01:23:25.253 PM 27-Jan-2023
B-ID-134,B-ID-139,0,IP-3,false,0.1,5,01:23:25.255 PM 27-Jan-2023
B-ID-145,B-ID-141,0,IP-3,false,0.1,5,01:23:25.367 PM 27-Jan-2023
B-ID-145,B-ID-143,0,IP-3,false,0.1,5,01:23:25.371 PM 27-Jan-2023
B-ID-145,B-ID-144,0,IP-3,false,-0.1,5,01:23:25.373 PM 27-Jan-2023
B-ID-145,B-ID-146,0,IP-3,false,-0.1,5,01:23:25.376 PM 27-Jan-2023
B-ID-145,B-ID-147,0,IP-3,false,-0.1,5,01:23:25.378 PM 27-Jan-2023
B-ID-145,B-ID-148,0,IP-3,false,0.1,5,01:23:25.379 PM 27-Jan-2023
B-ID-145,B-ID-149,0,IP-3,false,0.1,5,01:23:25.382 PM 27-Jan-2023
B-ID-145,B-ID-150,0,IP-3,false,-0.1,5,01:23:25.384 PM 27-Jan-2023
B-ID-145,B-ID-322,0,IP-3,false,0.1,5,01:23:25.386 PM 27-Jan-2023
B-ID-146,B-ID-142,0,IP-3,false,0.1,5,01:23:25.392 PM 27-Jan-2023
B-ID-146,B-ID-145,0,IP-3,false,-0.1,5,01:23:25.395 PM 27-Jan-2023
B-ID-146,B-ID-147,0,IP-3,false,0.1,5,01:23:25.398 PM 27-Jan-2023
B-ID-146,B-ID-148,0,IP-3,false,0.1,5,01:23:25.401 PM 27-Jan-2023
B-ID-146,B-ID-149,0,IP-3,false,0.1,5,01:23:25.403 PM 27-Jan-2023
B-ID-146,B-ID-150,0,IP-3,false,-0.1,5,01:23:25.405 PM 27-Jan-2023
B-ID-146,B-ID-151,0,IP-3,false,0.1,5,01:23:25.407 PM 27-Jan-2023
B-ID-146,B-ID-157,0,IP-3,false,-0.1,5,01:23:25.409 PM 27-Jan-2023
B-ID-147,B-ID-142,0,IP-3,false,0.1,5,01:23:25.415 PM 27-Jan-2023
B-ID-147,B-ID-143,0,IP-3,false,0.1,5,01:23:25.418 PM 27-Jan-2023
B-ID-147,B-ID-145,0,IP-3,false,-0.1,5,01:23:25.420 PM 27-Jan-2023
B-ID-147,B-ID-146,0,IP-3,false,-0.1,5,01:23:25.423 PM 27-Jan-2023
B-ID-147,B-ID-149,0,IP-3,false,-0.1,5,01:23:25.425 PM 27-Jan-2023
B-ID-147,B-ID-150,0,IP-3,false,-0.1,5,01:23:25.427 PM 27-Jan-2023
B-ID-147,B-ID-151,0,IP-3,false,-0.1,5,01:23:25.429 PM 27-Jan-2023
B-ID-147,B-ID-152,0,IP-3,false,-0.1,5,01:23:25.431 PM 27-Jan-2023
B-ID-148,B-ID-143,0,IP-3,false,-0.1,5,01:23:25.438 PM 27-Jan-2023
B-ID-148,B-ID-145,0,IP-3,false,0.1,5,01:23:25.442 PM 27-Jan-2023
B-ID-148,B-ID-146,0,IP-3,false,-0.1,5,01:23:25.444 PM 27-Jan-2023
B-ID-148,B-ID-147,0,IP-3,false,-0.1,5,01:23:25.447 PM 27-Jan-2023
B-ID-148,B-ID-149,0,IP-3,false,-0.1,5,01:23:25.450 PM 27-Jan-2023
B-ID-148,B-ID-150,0,IP-3,false,0.1,5,01:23:25.452 PM 27-Jan-2023
B-ID-148,B-ID-151,0,IP-3,false,-0.1,5,01:23:25.454 PM 27-Jan-2023
B-ID-148,B-ID-152,0,IP-3,false,0.1,5,01:23:25.456 PM 27-Jan-2023
B-ID-148,B-ID-153,0,IP-3,false,0.1,5,01:23:25.457 PM 27-Jan-2023
B-ID-150,B-ID-115,0,IP-1,false,-0.1,5,01:23:25.481 PM 27-Jan-2023
B-ID-150,B-ID-145,0,IP-1,false,0.1,5,01:23:25.484 PM 27-Jan-2023
B-ID-150,B-ID-146,0,IP-1,false,-0.1,5,01:23:25.487 PM 27-Jan-2023
B-ID-150,B-ID-147,0,IP-1,false,0.1,5,01:23:25.489 PM 27-Jan-2023
B-ID-150,B-ID-148,0,IP-1,false,-0.1,5,01:23:25.491 PM 27-Jan-2023
B-ID-150,B-ID-149,0,IP-1,false,0.1,5,01:23:25.493 PM 27-Jan-2023
B-ID-150,B-ID-151,0,IP-1,false,0.1,5,01:23:25.495 PM 27-Jan-2023
B-ID-150,B-ID-152,0,IP-1,false,0.1,5,01:23:25.498 PM 27-Jan-2023
B-ID-150,B-ID-153,0,IP-1,false,0.1,5,01:23:25.500 PM 27-Jan-2023
B-ID-150,B-ID-155,0,IP-1,false,-0.1,5,01:23:25.502 PM 27-Jan-2023
B-ID-150,B-ID-297,0,IP-1,false,0.1,5,01:23:25.504 PM 27-Jan-2023
B-ID-151,B-ID-147,0,IP-3,false,0.1,5,01:23:25.510 PM 27-Jan-2023
B-ID-151,B-ID-148,0,IP-3,false,0.1,5,01:23:25.513 PM 27-Jan-2023
B-ID-151,B-ID-149,0,IP-3,false,0.1,5,01:23:25.517 PM 27-Jan-2023
B-ID-151,B-ID-150,0,IP-3,false,0.1,5,01:23:25.519 PM 27-Jan-2023
B-ID-151,B-ID-152,0,IP-3,false,0.1,5,01:23:25.522 PM 27-Jan-2023
B-ID-151,B-ID-153,0,IP-3,false,0.1,5,01:23:25.524 PM 27-Jan-2023
B-ID-151,B-ID-154,0,IP-3,false,-0.1,5,01:23:25.525 PM 27-Jan-2023
B-ID-151,B-ID-156,0,IP-3,false,0.1,5,01:23:25.527 PM 27-Jan-2023
B-ID-152,B-ID-147,0,IP-3,false,-0.1,5,01:23:25.535 PM 27-Jan-2023
B-ID-152,B-ID-148,0,IP-3,false,-0.1,5,01:23:25.538 PM 27-Jan-2023
B-ID-152,B-ID-150,0,IP-3,false,0.1,5,01:23:25.541 PM 27-Jan-2023
B-ID-152,B-ID-151,0,IP-3,false,-0.1,5,01:23:25.543 PM 27-Jan-2023
B-ID-152,B-ID-155,0,IP-3,false,-0.1,5,01:23:25.545 PM 27-Jan-2023
B-ID-152,B-ID-156,0,IP-3,false,-0.1,5,01:23:25.547 PM 27-Jan-2023
B-ID-152,B-ID-157,0,IP-3,false,-0.1,5,01:23:25.549 PM 27-Jan-2023
B-ID-152,B-ID-268,0,IP-3,false,0.1,5,01:23:25.551 PM 27-Jan-2023
B-ID-152,B-ID-316,0,IP-3,false,0.1,5,01:23:25.553 PM 27-Jan-2023
B-ID-153,B-ID-148,0,IP-1,false,0.1,5,01:23:25.559 PM 27-Jan-2023
B-ID-153,B-ID-150,0,IP-1,false,-0.1,5,01:23:25.562 PM 27-Jan-2023
B-ID-153,B-ID-151,0,IP-1,false,-0.1,5,01:23:25.565 PM 27-Jan-2023
B-ID-153,B-ID-154,0,IP-1,false,-0.1,5,01:23:25.568 PM 27-Jan-2023
B-ID-153,B-ID-155,0,IP-1,false,0.1,5,01:23:25.570 PM 27-Jan-2023
B-ID-153,B-ID-156,0,IP-1,false,-0.1,5,01:23:25.572 PM 27-Jan-2023
B-ID-153,B-ID-157,0,IP-1,false,0.1,5,01:23:25.575 PM 27-Jan-2023
B-ID-153,B-ID-158,0,IP-1,false,-0.1,5,01:23:25.577 PM 27-Jan-2023
B-ID-154,B-ID-149,0,IP-1,false,0.1,5,01:23:25.585 PM 27-Jan-2023
B-ID-154,B-ID-151,0,IP-1,false,0.1,5,01:23:25.588 PM 27-Jan-2023
B-ID-154,B-ID-153,0,IP-1,false,0.1,5,01:23:25.591 PM 27-Jan-2023
B-ID-154,B-ID-155,0,IP-1,false,-0.1,5,01:23:25.594 PM 27-Jan-2023
B-ID-154,B-ID-157,0,IP-1,false,-0.1,5,01:23:25.596 PM 27-Jan-2023
B-ID-154,B-ID-158,0,IP-1,false,0.1,5,01:23:25.599 PM 27-Jan-2023
B-ID-154,B-ID-159,0,IP-1,false,0.1,5,01:23:25.601 PM 27-Jan-2023
B-ID-155,B-ID-150,0,IP-1,false,0.1,5,01:23:25.607 PM 27-Jan-2023
B-ID-155,B-ID-152,0,IP-1,false,-0.1,5,01:23:25.610 PM 27-Jan-2023
B-ID-155,B-ID-153,0,IP-1,false,0.1,5,01:23:25.613 PM 27-Jan-2023
B-ID-155,B-ID-154,0,IP-1,false,0.1,5,01:23:25.617 PM 27-Jan-2023
B-ID-155,B-ID-156,0,IP-1,false,-0.1,5,01:23:25.619 PM 27-Jan-2023
B-ID-155,B-ID-157,0,IP-1,false,0.1,5,01:23:25.621 PM 27-Jan-2023
B-ID-155,B-ID-158,0,IP-1,false,-0.1,5,01:23:25.623 PM 27-Jan-2023
B-ID-155,B-ID-159,0,IP-1,false,-0.1,5,01:23:25.625 PM 27-Jan-2023
B-ID-155,B-ID-160,0,IP-1,false,-0.1,5,01:23:25.627 PM 27-Jan-2023
B-ID-156,B-ID-151,0,IP-1,false,-0.1,5,01:23:25.634 PM 27-Jan-2023
B-ID-156,B-ID-152,0,IP-1,false,0.1,5,01:23:25.637 PM 27-Jan-2023
B-ID-156,B-ID-153,0,IP-1,false,0.1,5,01:23:25.640 PM 27-Jan-2023
B-ID-156,B-ID-154,0,IP-1,false,-0.1,5,01:23:25.643 PM 27-Jan-2023
B-ID-156,B-ID-155,0,IP-1,false,0.1,5,01:23:25.645 PM 27-Jan-2023
B-ID-156,B-ID-157,0,IP-1,false,0.1,5,01:23:25.648 PM 27-Jan-2023
B-ID-156,B-ID-158,0,IP-1,false,0.1,5,01:23:25.650 PM 27-Jan-2023
B-ID-156,B-ID-161,0,IP-1,false,-0.1,5,01:23:25.651 PM 27-Jan-2023
B-ID-156,B-ID-191,0,IP-1,false,-0.1,5,01:23:25.653 PM 27-Jan-2023
B-ID-156,B-ID-472,0,IP-1,false,-0.1,5,01:23:25.655 PM 27-Jan-2023
B-ID-157,B-ID-146,0,IP-1,false,0.1,5,01:23:25.663 PM 27-Jan-2023
B-ID-157,B-ID-146,0,IP-4,false,0.1,5,01:23:25.664 PM 27-Jan-2023
B-ID-157,B-ID-153,0,IP-1,false,-0.1,5,01:23:25.666 PM 27-Jan-2023
B-ID-157,B-ID-153,0,IP-4,false,-0.1,5,01:23:25.667 PM 27-Jan-2023
B-ID-157,B-ID-154,0,IP-1,false,0.1,5,01:23:25.670 PM 27-Jan-2023
B-ID-157,B-ID-154,0,IP-4,false,0.1,5,01:23:25.670 PM 27-Jan-2023
B-ID-157,B-ID-155,0,IP-1,false,-0.1,5,01:23:25.672 PM 27-Jan-2023
B-ID-157,B-ID-155,0,IP-4,false,-0.1,5,01:23:25.672 PM 27-Jan-2023
B-ID-157,B-ID-156,0,IP-1,false,-0.1,5,01:23:25.674 PM 27-Jan-2023
B-ID-157,B-ID-156,0,IP-4,false,-0.1,5,01:23:25.675 PM 27-Jan-2023
B-ID-157,B-ID-159,0,IP-1,false,0.1,5,01:23:25.676 PM 27-Jan-2023
B-ID-157,B-ID-159,0,IP-4,false,0.1,5,01:23:25.676 PM 27-Jan-2023
B-ID-157,B-ID-160,0,IP-1,false,0.1,5,01:23:25.678 PM 27-Jan-2023
B-ID-157,B-ID-160,0,IP-4,false,0.1,5,01:23:25.678 PM 27-Jan-2023
B-ID-157,B-ID-162,0,IP-1,false,-0.1,5,01:23:25.680 PM 27-Jan-2023
B-ID-157,B-ID-162,0,IP-4,false,-0.1,5,01:23:25.681 PM 27-Jan-2023
B-ID-157,B-ID-512,0,IP-1,false,-0.1,5,01:23:25.683 PM 27-Jan-2023
B-ID-157,B-ID-512,0,IP-4,false,-0.1,5,01:23:25.684 PM 27-Jan-2023
B-ID-158,B-ID-33,0,IP-1,false,-0.1,5,01:23:25.691 PM 27-Jan-2023
B-ID-158,B-ID-153,0,IP-1,false,-0.1,5,01:23:25.694 PM 27-Jan-2023
B-ID-158,B-ID-154,0,IP-1,false,0.1,5,01:23:25.697 PM 27-Jan-2023
B-ID-158,B-ID-155,0,IP-1,false,0.1,5,01:23:25.702 PM 27-Jan-2023
B-ID-158,B-ID-156,0,IP-1,false,0.1,5,01:23:25.705 PM 27-Jan-2023
B-ID-158,B-ID-157,0,IP-1,false,-0.1,5,01:23:25.707 PM 27-Jan-2023
B-ID-158,B-ID-159,0,IP-1,false,-0.1,5,01:23:25.709 PM 27-Jan-2023
B-ID-158,B-ID-160,0,IP-1,false,0.1,5,01:23:25.712 PM 27-Jan-2023
B-ID-158,B-ID-161,0,IP-1,false,-0.1,5,01:23:25.715 PM 27-Jan-2023
B-ID-158,B-ID-162,0,IP-1,false,0.1,5,01:23:25.717 PM 27-Jan-2023
B-ID-158,B-ID-163,0,IP-1,false,0.1,5,01:23:25.719 PM 27-Jan-2023
B-ID-159,B-ID-154,0,IP-1,false,-0.1,5,01:23:25.726 PM 27-Jan-2023
B-ID-159,B-ID-155,0,IP-1,false,0.1,5,01:23:25.729 PM 27-Jan-2023
B-ID-159,B-ID-157,0,IP-1,false,-0.1,5,01:23:25.732 PM 27-Jan-2023
B-ID-159,B-ID-158,0,IP-1,false,0.1,5,01:23:25.734 PM 27-Jan-2023
B-ID-159,B-ID-161,0,IP-1,false,-0.1,5,01:23:25.737 PM 27-Jan-2023
B-ID-159,B-ID-163,0,IP-1,false,-0.1,5,01:23:25.740 PM 27-Jan-2023
B-ID-159,B-ID-164,0,IP-1,false,-0.1,5,01:23:25.742 PM 27-Jan-2023
B-ID-159,B-ID-300,0,IP-1,false,0.1,5,01:23:25.744 PM 27-Jan-2023
B-ID-159,B-ID-332,0,IP-1,false,0.1,5,01:23:25.747 PM 27-Jan-2023
B-ID-160,B-ID-155,0,IP-1,false,-0.1,5,01:23:25.756 PM 27-Jan-2023
B-ID-160,B-ID-158,0,IP-1,false,0.1,5,01:23:25.759 PM 27-Jan-2023
B-ID-160,B-ID-161,0,IP-1,false,-0.1,5,01:23:25.764 PM 27-Jan-2023
B-ID-160,B-ID-162,0,IP-1,false,-0.1,5,01:23:25.768 PM 27-Jan-2023
B-ID-160,B-ID-163,0,IP-1,false,-0.1,5,01:23:25.773 PM 27-Jan-2023
B-ID-160,B-ID-164,0,IP-1,false,-0.1,5,01:23:25.778 PM 27-Jan-2023
B-ID-160,B-ID-165,0,IP-1,false,-0.1,5,01:23:25.783 PM 27-Jan-2023
B-ID-161,B-ID-156,0,IP-1,false,0.1,5,01:23:25.792 PM 27-Jan-2023
B-ID-161,B-ID-158,0,IP-1,false,0.1,5,01:23:25.797 PM 27-Jan-2023
B-ID-161,B-ID-159,0,IP-1,false,0.1,5,01:23:25.800 PM 27-Jan-2023
B-ID-161,B-ID-160,0,IP-1,false,0.1,5,01:23:25.803 PM 27-Jan-2023
B-ID-161,B-ID-162,0,IP-1,false,0.1,5,01:23:25.805 PM 27-Jan-2023
B-ID-161,B-ID-163,0,IP-1,false,-0.1,5,01:23:25.808 PM 27-Jan-2023
B-ID-161,B-ID-164,0,IP-1,false,-0.1,5,01:23:25.810 PM 27-Jan-2023
B-ID-161,B-ID-165,0,IP-1,false,0.1,5,01:23:25.813 PM 27-Jan-2023
B-ID-161,B-ID-166,0,IP-1,false,0.1,5,01:23:25.815 PM 27-Jan-2023
B-ID-162,B-ID-157,0,IP-1,false,-0.1,5,01:23:25.822 PM 27-Jan-2023
B-ID-162,B-ID-158,0,IP-1,false,-0.1,5,01:23:25.825 PM 27-Jan-2023
B-ID-162,B-ID-160,0,IP-1,false,-0.1,5,01:23:25.828 PM 27-Jan-2023
B-ID-162,B-ID-161,0,IP-1,false,-0.1,5,01:23:25.833 PM 27-Jan-2023
B-ID-162,B-ID-163,0,IP-1,false,0.1,5,01:23:25.835 PM 27-Jan-2023
B-ID-162,B-ID-164,0,IP-1,false,0.1,5,01:23:25.838 PM 27-Jan-2023
B-ID-162,B-ID-165,0,IP-1,false,0.1,5,01:23:25.840 PM 27-Jan-2023
B-ID-162,B-ID-166,0,IP-1,false,-0.1,5,01:23:25.842 PM 27-Jan-2023
B-ID-162,B-ID-167,0,IP-1,false,0.1,5,01:23:25.845 PM 27-Jan-2023
B-ID-163,B-ID-158,0,IP-1,false,0.1,5,01:23:25.852 PM 27-Jan-2023
B-ID-163,B-ID-159,0,IP-1,false,0.1,5,01:23:25.856 PM 27-Jan-2023
B-ID-163,B-ID-160,0,IP-1,false,-0.1,5,01:23:25.859 PM 27-Jan-2023
B-ID-163,B-ID-161,0,IP-1,false,-0.1,5,01:23:25.861 PM 27-Jan-2023
B-ID-163,B-ID-162,0,IP-1,false,-0.1,5,01:23:25.864 PM 27-Jan-2023
B-ID-163,B-ID-164,0,IP-1,false,-0.1,5,01:23:25.867 PM 27-Jan-2023
B-ID-163,B-ID-165,0,IP-1,false,0.1,5,01:23:25.869 PM 27-Jan-2023
B-ID-163,B-ID-167,0,IP-1,false,0.1,5,01:23:25.871 PM 27-Jan-2023
B-ID-163,B-ID-168,0,IP-1,false,0.1,5,01:23:25.873 PM 27-Jan-2023
B-ID-164,B-ID-159,0,IP-1,false,-0.1,5,01:23:25.880 PM 27-Jan-2023
B-ID-164,B-ID-160,0,IP-1,false,-0.1,5,01:23:25.883 PM 27-Jan-2023
B-ID-164,B-ID-161,0,IP-1,false,-0.1,5,01:23:25.886 PM 27-Jan-2023
B-ID-164,B-ID-162,0,IP-1,false,0.1,5,01:23:25.889 PM 27-Jan-2023
B-ID-164,B-ID-163,0,IP-1,false,-0.1,5,01:23:25.892 PM 27-Jan-2023
B-ID-164,B-ID-165,0,IP-1,false,-0.1,5,01:23:25.895 PM 27-Jan-2023
B-ID-164,B-ID-166,0,IP-1,false,-0.1,5,01:23:25.898 PM 27-Jan-2023
B-ID-164,B-ID-167,0,IP-1,false,0.1,5,01:23:25.899 PM 27-Jan-2023
B-ID-164,B-ID-168,0,IP-1,false,-0.1,5,01:23:25.909 PM 27-Jan-2023
B-ID-164,B-ID-169,0,IP-1,false,-0.1,5,01:23:25.914 PM 27-Jan-2023
B-ID-166,B-ID-161,0,IP-3,false,0.1,5,01:23:25.945 PM 27-Jan-2023
B-ID-166,B-ID-162,0,IP-3,false,0.1,5,01:23:25.948 PM 27-Jan-2023
B-ID-166,B-ID-163,0,IP-3,false,0.1,5,01:23:25.951 PM 27-Jan-2023
B-ID-166,B-ID-164,0,IP-3,false,-0.1,5,01:23:25.954 PM 27-Jan-2023
B-ID-166,B-ID-165,0,IP-3,false,0.1,5,01:23:25.957 PM 27-Jan-2023
B-ID-166,B-ID-167,0,IP-3,false,0.1,5,01:23:25.959 PM 27-Jan-2023
B-ID-166,B-ID-168,0,IP-3,false,0.1,5,01:23:25.961 PM 27-Jan-2023
B-ID-166,B-ID-169,0,IP-3,false,-0.1,5,01:23:25.964 PM 27-Jan-2023
B-ID-166,B-ID-170,0,IP-3,false,-0.1,5,01:23:25.965 PM 27-Jan-2023
B-ID-166,B-ID-171,0,IP-3,false,0.1,5,01:23:25.970 PM 27-Jan-2023
B-ID-167,B-ID-63,0,IP-3,false,-0.1,5,01:23:25.976 PM 27-Jan-2023
B-ID-167,B-ID-132,0,IP-3,false,0.1,5,01:23:25.980 PM 27-Jan-2023
B-ID-167,B-ID-162,0,IP-3,false,0.1,5,01:23:25.982 PM 27-Jan-2023
B-ID-167,B-ID-163,0,IP-3,false,-0.1,5,01:23:25.985 PM 27-Jan-2023
B-ID-167,B-ID-164,0,IP-3,false,-0.1,5,01:23:25.987 PM 27-Jan-2023
B-ID-167,B-ID-165,0,IP-3,false,0.1,5,01:23:25.991 PM 27-Jan-2023
B-ID-167,B-ID-166,0,IP-3,false,-0.1,5,01:23:25.992 PM 27-Jan-2023
B-ID-167,B-ID-168,0,IP-3,false,0.1,5,01:23:25.994 PM 27-Jan-2023
B-ID-167,B-ID-169,0,IP-3,false,0.1,5,01:23:25.996 PM 27-Jan-2023
B-ID-167,B-ID-170,0,IP-3,false,-0.1,5,01:23:25.998 PM 27-Jan-2023
B-ID-167,B-ID-172,0,IP-3,false,-0.1,5,01:23:26.001 PM 27-Jan-2023
B-ID-167,B-ID-208,0,IP-3,false,-0.1,5,01:23:26.002 PM 27-Jan-2023
B-ID-168,B-ID-163,0,IP-3,false,0.1,5,01:23:26.009 PM 27-Jan-2023
B-ID-168,B-ID-164,0,IP-3,false,0.1,5,01:23:26.014 PM 27-Jan-2023
B-ID-168,B-ID-165,0,IP-3,false,0.1,5,01:23:26.018 PM 27-Jan-2023
B-ID-168,B-ID-166,0,IP-3,false,-0.1,5,01:23:26.020 PM 27-Jan-2023
B-ID-168,B-ID-167,0,IP-3,false,0.1,5,01:23:26.023 PM 27-Jan-2023
B-ID-168,B-ID-169,0,IP-3,false,-0.1,5,01:23:26.025 PM 27-Jan-2023
B-ID-168,B-ID-171,0,IP-3,false,-0.1,5,01:23:26.028 PM 27-Jan-2023
B-ID-168,B-ID-172,0,IP-3,false,-0.1,5,01:23:26.033 PM 27-Jan-2023
B-ID-168,B-ID-173,0,IP-3,false,0.1,5,01:23:26.035 PM 27-Jan-2023
B-ID-169,B-ID-56,0,IP-3,false,0.1,5,01:23:26.046 PM 27-Jan-2023
B-ID-169,B-ID-164,0,IP-3,false,0.1,5,01:23:26.051 PM 27-Jan-2023
B-ID-169,B-ID-165,0,IP-3,false,0.1,5,01:23:26.054 PM 27-Jan-2023
B-ID-169,B-ID-166,0,IP-3,false,-0.1,5,01:23:26.058 PM 27-Jan-2023
B-ID-169,B-ID-167,0,IP-3,false,0.1,5,01:23:26.061 PM 27-Jan-2023
B-ID-169,B-ID-168,0,IP-3,false,-0.1,5,01:23:26.064 PM 27-Jan-2023
B-ID-169,B-ID-170,0,IP-3,false,0.1,5,01:23:26.066 PM 27-Jan-2023
B-ID-169,B-ID-173,0,IP-3,false,-0.1,5,01:23:26.069 PM 27-Jan-2023
B-ID-169,B-ID-174,0,IP-3,false,0.1,5,01:23:26.071 PM 27-Jan-2023
B-ID-182,B-ID-177,0,IP-4,false,0.1,5,01:23:26.313 PM 27-Jan-2023
B-ID-182,B-ID-178,0,IP-4,false,0.1,5,01:23:26.317 PM 27-Jan-2023
B-ID-182,B-ID-179,0,IP-4,false,-0.1,5,01:23:26.319 PM 27-Jan-2023
B-ID-182,B-ID-181,0,IP-4,false,0.1,5,01:23:26.321 PM 27-Jan-2023
